#TYPE System.Management.Automation.PSCustomObject
"ID","Name","Address","City","State","Zip","Link"
"31160","West Herr Toyota of Orchard Park","4141 Southwestern Blvd.","Orchard Park","NY","14127","https://www.toyota.com/dealers/dealer/31160"
"31161","City World Toyota","3333 Boston Road","Bronx","NY","10469","https://www.toyota.com/dealers/dealer/31161"
"31162","Toyota of Manhattan","645 11th Avenue","New York","NY","10036","https://www.toyota.com/dealers/dealer/31162"
"31165","Basil Toyota","6157 South Transit Road","Lockport","NY","14094","https://www.toyota.com/dealers/dealer/31165"
"31166","Atlantic Toyota","207 Sunrise Highway","West Islip","NY","11795","https://www.toyota.com/dealers/dealer/31166"
"31167","Toyota of Batavia","3899 West Main Street Road","Batavia","NY","14020","https://www.toyota.com/dealers/dealer/31167"
"31168","Fuccillo Toyota","1974 Alvin Road","Grand Island","NY","14072","https://www.toyota.com/dealers/dealer/31168"
"31171","Newburgh Toyota","218 Route 17K","Newburgh","NY","12550","https://www.toyota.com/dealers/dealer/31171"
"31172","Curry Toyota","3026 E. Main Street","Cortlandt Manor","NY","10567","https://www.toyota.com/dealers/dealer/31172"
"31173","Advantage Toyota","400 Sunrise Highway","Valley Stream","NY","11581","https://www.toyota.com/dealers/dealer/31173"
"31174","Steet Toyota of Johnstown-Gloversville","310 North Comrie Avenue","Johnstown","NY","12095","https://www.toyota.com/dealers/dealer/31174"
"31175","West Herr Toyota of Williamsville","8129 Main Street","Williamsville","NY","14221","https://www.toyota.com/dealers/dealer/31175"
"31176","Interstate Toyota","411 Route 59","Airmont","NY","10952","https://www.toyota.com/dealers/dealer/31176"
"31177","Maguire Toyota","370 Elmira Road","Ithaca","NY","14850","https://www.toyota.com/dealers/dealer/31177"
"31178","Sunrise Toyota","3984 Sunrise Highway","Oakdale","NY","11769","https://www.toyota.com/dealers/dealer/31178"
"31179","Empire Toyota of Huntington","1030 East Jericho Turnpke","Huntington Station","NY","11746","https://www.toyota.com/dealers/dealer/31179"
"31180","Della Toyota","32 Della Drive","Plattsburgh","NY","12901","https://www.toyota.com/dealers/dealer/31180"
"31181","Westbury Toyota","1121 Old Country Road","Westbury","NY","11590","https://www.toyota.com/dealers/dealer/31181"
"31182","Williams Toyota of Elmira","951 County Route 64","Elmira","NY","14903","https://www.toyota.com/dealers/dealer/31182"
"31183","DCH Wappingers Falls Toyota","1349 Route 9","Wappingers Falls","NY","12590","https://www.toyota.com/dealers/dealer/31183"
"31185","Rivera Toyota of Mt. Kisco","325 N. Bedford Road","Mt. Kisco","NY","10549","https://www.toyota.com/dealers/dealer/31185"
"31186","Island Toyota","1591 Hylan Boulevard","Staten Island","NY","10305","https://www.toyota.com/dealers/dealer/31186"
"31188","Northway Toyota","737 New Loudon Road","Latham","NY","12110","https://www.toyota.com/dealers/dealer/31188"
"31189","Lia Toyota of Rockland","618 Route 303","Blauvelt","NY","10913","https://www.toyota.com/dealers/dealer/31189"
"31190","Sunrise Toyota North","910 Middle Country Road","Middle Island","NY","11953","https://www.toyota.com/dealers/dealer/31190"
"31191","Toyota of Massapequa","3660 Sunrise Highway","Seaford","NY","11783","https://www.toyota.com/dealers/dealer/31191"
"31192","Hillside Toyota","139-65 Queens Blvd.","Jamaica","NY","11435","https://www.toyota.com/dealers/dealer/31192"
"31194","Fox Toyota","188 Grant Avenue","Auburn","NY","13021","https://www.toyota.com/dealers/dealer/31194"
"31195","Toyota City","1305 East Boston Post Rd.","Mamaroneck","NY","10543","https://www.toyota.com/dealers/dealer/31195"
"31196","Romeo Toyota of Glens Falls","163-169 Broad Street","Glens Falls","NY","12801","https://www.toyota.com/dealers/dealer/31196"
"31197","West Herr/Lebrun Toyota","2435 State Route 332","Canandaigua","NY","14424","https://www.toyota.com/dealers/dealer/31197"
"31198","West Herr Toyota of Rochester","4374 Ridge Road West","Rochester","NY","14626","https://www.toyota.com/dealers/dealer/31198"
"31200","Bob Johnson Toyota","3399 West Henrietta Road","Rochester","NY","14623","https://www.toyota.com/dealers/dealer/31200"
"31201","Williams Toyota of Binghamton","393 Court Street","Binghamton","NY","13904","https://www.toyota.com/dealers/dealer/31201"
"31202","Nye Toyota","1441 Genesee Street","Oneida","NY","13421","https://www.toyota.com/dealers/dealer/31202"
"32001","Rice Toyota","2630 Battleground Avenue","Greensboro","NC","27408","https://www.toyota.com/dealers/dealer/32001"
"32154","Mark Jacobson Toyota","4516 Durham Chapel Hill Blvd.","Durham","NC","27707","https://www.toyota.com/dealers/dealer/32154"
"33010","Lloyds Toyota","500 17th St SW","Jamestown","ND","58401","https://www.toyota.com/dealers/dealer/33010"
"33017","Lake Toyota","424 Highway 2 East","Devils Lake","ND","58301","https://www.toyota.com/dealers/dealer/33017"
"33021","Corwin Toyota","222 South 40TH Street","Fargo","ND","58103","https://www.toyota.com/dealers/dealer/33021"
"33024","Dan Porter Honda-Toyota","2391 E. I-94 Business LP","Dickinson","ND","58601","https://www.toyota.com/dealers/dealer/33024"
"33025","Cedric Theel Toyota","3955 Trenton Drive","Bismarck","ND","58503","https://www.toyota.com/dealers/dealer/33025"
"33027","Minot Toyota Center","3615 South Broadway","Minot","ND","58702","https://www.toyota.com/dealers/dealer/33027"
"33030","Lithia Toyota of Grand Forks","2473 South 32nd Avenue","Grand Forks","ND","58201","https://www.toyota.com/dealers/dealer/33030"
"34006","Cain Toyota","6527 Whipple Avenue NW","North Canton","OH","44720","https://www.toyota.com/dealers/dealer/34006"
"34024","Toyota of Logan","297 E Main St","Logan","OH","43138","https://www.toyota.com/dealers/dealer/34024"
"34025","Tansky Sawmill Toyota","6300 Sawmill Road","Dublin","OH","43017","https://www.toyota.com/dealers/dealer/34025"
"34026","Jim White Toyota","6123 West Central Avenue","Toledo","OH","43615","https://www.toyota.com/dealers/dealer/34026"
"34036","Metro Toyota","13775 Brookpark Road","Cleveland","OH","44142","https://www.toyota.com/dealers/dealer/34036"
"34037","Don Joseph Toyota","1111 West Main Street","Kent","OH","44240","https://www.toyota.com/dealers/dealer/34037"
"34041","Germain Toyota of Columbus","5711 Scarborough Blvd.","Columbus","OH","43232","https://www.toyota.com/dealers/dealer/34041"
"34044","Performance Toyota","5676 Dixie Highway","Fairfield","OH","45014","https://www.toyota.com/dealers/dealer/34044"
"34050","Graham Toyota","1515 West Fourth Street","Mansfield","OH","44906","https://www.toyota.com/dealers/dealer/34050"
"34064","Glockner Toyota","2867 U.S. Route 23","Portsmouth","OH","45662","https://www.toyota.com/dealers/dealer/34064"
"34067","Nassief  Toyota","1059 State Route 46, N","Jefferson","OH","44047","https://www.toyota.com/dealers/dealer/34067"
"34069","C & C Toyota","1305 Pike Street","Marietta","OH","45750","https://www.toyota.com/dealers/dealer/34069"
"34070","Toyota Direct","4248 Morse Road","Columbus","OH","43230","https://www.toyota.com/dealers/dealer/34070"
"34073","Walker Toyota","8457 Springboro Pike","Miamisburg","OH","45342","https://www.toyota.com/dealers/dealer/34073"
"34077","Joseph Airport Toyota","1180 W National Road","Vandalia","OH","45377","https://www.toyota.com/dealers/dealer/34077"
"34078","Beechmont Toyota","8667 Beechmont Avenue","Cincinnati","OH","45255","https://www.toyota.com/dealers/dealer/34078"
"34080","McDaniel Toyota","1111 Mt. Vernon Avenue","Marion","OH","43302","https://www.toyota.com/dealers/dealer/34080"
"34085","Kings Toyota","4700 Fields Ertel Road","Cincinnati","OH","45249","https://www.toyota.com/dealers/dealer/34085"
"34089","Joseph Toyota of Cincinnati","9101 Colerain Avenue","Cincinnati","OH","45251","https://www.toyota.com/dealers/dealer/34089"
"34090","Brunswick Toyota","3041 Center Road","Brunswick","OH","44212","https://www.toyota.com/dealers/dealer/34090"
"34092","Thayer Toyota","1225 North Main Street","Bowling Green","OH","43402","https://www.toyota.com/dealers/dealer/34092"
"34093","Classic Toyota","8510 Tyler Blvd.","Mentor","OH","44060","https://www.toyota.com/dealers/dealer/34093"
"34094","Sunnyside Toyota","27000 Lorain Road","North Olmsted","OH","44070","https://www.toyota.com/dealers/dealer/34094"
"34096","Voss Toyota","2110 Heller Drive","Beavercreek","OH","45434","https://www.toyota.com/dealers/dealer/34096"
"34098","Team Toyota","905 Brady Avenue","Steubenville","OH","43952","https://www.toyota.com/dealers/dealer/34098"
"34099","Nourse Toyota","423 N. Bridge Street","Chillicothe","OH","45601","https://www.toyota.com/dealers/dealer/34099"
"34101","Don Wood Toyota","900 East State Street","Athens","OH","45701","https://www.toyota.com/dealers/dealer/34101"
"34102","Coughlin Toyota","2360 Hebron Road","Heath","OH","43056","https://www.toyota.com/dealers/dealer/34102"
"34104","Ferris Toyota","634 Wabash Avenue, N.W.","New Philadelphia","OH","44663","https://www.toyota.com/dealers/dealer/34104"
"34107","Motorcars Toyota","2950 Mayfield Road","Cleveland Hts","OH","44118","https://www.toyota.com/dealers/dealer/34107"
"34109","Ganley Toyota","1395 East Market Street","Akron","OH","44305","https://www.toyota.com/dealers/dealer/34109"
"34111","Toyota of Warren","2657 Niles-Cortland Road","Warren","OH","44484","https://www.toyota.com/dealers/dealer/34111"
"34116","Jeff Wyler Toyota of Springfield","2237 West First Street","Springfield","OH","45504","https://www.toyota.com/dealers/dealer/34116"
"34118","Toyota of Bedford","18151 Rockside Road","Bedford","OH","44146","https://www.toyota.com/dealers/dealer/34118"
"34120","Byers Toyota","1599 Columbus Pike","Delaware","OH","43015","https://www.toyota.com/dealers/dealer/34120"
"34121","Premier Toyota of Amherst","47190 Cooper Foster Pk Rd","Amherst","OH","44001","https://www.toyota.com/dealers/dealer/34121"
"34122","Toyota of Boardman","8250 Market Street","Boardman","OH","44512","https://www.toyota.com/dealers/dealer/34122"
"34123","Toyota of Wooster","1363 W. Old Lincoln Way","Wooster","OH","44691","https://www.toyota.com/dealers/dealer/34123"
"34124","Summit Toyota of Akron","1535 Vernon Odom Blvd.","Akron","OH","44320","https://www.toyota.com/dealers/dealer/34124"
"34125","Buckeye Toyota","1903 Riverway Drive","Lancaster","OH","43130","https://www.toyota.com/dealers/dealer/34125"
"34126","Yark Toyota","1377 Conant Street","Maumee","OH","43537","https://www.toyota.com/dealers/dealer/34126"
"34127","SVG Toyota","1132 State Route 41 South","Washington Court House","OH","43160","https://www.toyota.com/dealers/dealer/34127"
"34128","Firelands Toyota","904 E. Strub Road","Sandusky","OH","44870","https://www.toyota.com/dealers/dealer/34128"
"34129","Toyota West","1500 Auto Mall Drive","Columbus","OH","43228","https://www.toyota.com/dealers/dealer/34129"
"34130","White's Toyota of Lima","3500 Elida Road","Lima","OH","45807","https://www.toyota.com/dealers/dealer/34130"
"34131","Zanesville Toyota","3260 North Maple Avenue","Zanesville","OH","43701","https://www.toyota.com/dealers/dealer/34131"
"34132","Great Lakes Toyota","920 Plaza Street","Findlay","OH","45840","https://www.toyota.com/dealers/dealer/34132"
"34133","Toyota of Kent","1111 West Main Street","Kent","OH","44240","https://www.toyota.com/dealers/dealer/34133"
"35025","Fowler Toyota","4050 N. Interstate Drive","Norman","OK","73072","https://www.toyota.com/dealers/dealer/35025"
"35048","Northcutt Toyota","3409 W. Owen K. Garriott Road","Enid","OK","73703","https://www.toyota.com/dealers/dealer/35048"
"35049","Jim Norton Toyota","9809 South Memorial Drive","Tulsa","OK","74133","https://www.toyota.com/dealers/dealer/35049"
"35052","Janzen Toyota","4900 West 6th Street","Stillwater","OK","74074","https://www.toyota.com/dealers/dealer/35052"
"35055","Bob Howard Toyota","12929 North Kelley Avenue","Oklahoma City","OK","73131","https://www.toyota.com/dealers/dealer/35055"
"35061","James Hodge Toyota","2314 West Shawnee","Muskogee","OK","74401","https://www.toyota.com/dealers/dealer/35061"
"35071","Fowler Toyota of Tulsa","6868 East BA Frontage Rd","Tulsa","OK","74145","https://www.toyota.com/dealers/dealer/35071"
"35072","Jim Norton Toyota of Oklahoma City","8401 Northwest Expressway","Oklahoma City","OK","73162","https://www.toyota.com/dealers/dealer/35072"
"35073","Toyota of Lawton","7110 NW Quanah Parker Trailway","Lawton","OK","73505","https://www.toyota.com/dealers/dealer/35073"
"35074","Four Stars Toyota","2600 E. Broadway","Altus","OK","73521","https://www.toyota.com/dealers/dealer/35074"
"35075","Post Oak Toyota","5800 Tinker Diagonal","Midwest City","OK","73110","https://www.toyota.com/dealers/dealer/35075"
"36040","Lum's Toyota","1605 SE Ensign Lane","Warrenton","OR","97146","https://www.toyota.com/dealers/dealer/36040"
"36047","Beaverton Toyota","4300 SW Murray Blvd.","Beaverton","OR","97005","https://www.toyota.com/dealers/dealer/36047"
"36049","Capitol Toyota of Salem","783 Auto Group Ave. N.E.","Salem","OR","97301","https://www.toyota.com/dealers/dealer/36049"
"36052","Lithia Toyota","1420 N. Riverside Avenue","Medford","OR","97501","https://www.toyota.com/dealers/dealer/36052"
"36057","Coos Bay Toyota","2001 North Bayshore Drive","Coos Bay","OR","97420","https://www.toyota.com/dealers/dealer/36057"
"36072","Larry Lassen Chevrolet-Toyota","1205 Price Road SE","Albany","OR","97321","https://www.toyota.com/dealers/dealer/36072"
"36078","Royal Moore Toyota","1415 S.E. River Road","Hillsboro","OR","97123","https://www.toyota.com/dealers/dealer/36078"
"36079","Lithia Toyota of Springfield","163 S. 9th Street","Springfield","OR","97477","https://www.toyota.com/dealers/dealer/36079"
"36080","Lithia Toyota of Klamath Falls","2121 Washburn Way","Klamath Falls","OR","97603","https://www.toyota.com/dealers/dealer/36080"
"36082","Clint Newell Toyota","1481 N.E. Stephens Street","Roseburg","OR","97470","https://www.toyota.com/dealers/dealer/36082"
"36084","Hometown Toyota - Scion","313 SE 13th Street","Ontario","OR","97914","https://www.toyota.com/dealers/dealer/36084"
"36085","Kendall Toyota","373 Goodpasture Island Road","Eugene","OR","97401","https://www.toyota.com/dealers/dealer/36085"
"36090","Toyota of Gladstone","19375 SE McLoughlin Blvd.","Gladstone","OR","97027","https://www.toyota.com/dealers/dealer/36090"
"36094","Toyota of Corvallis","800 N.W. Fifth Street","Corvallis","OR","97330","https://www.toyota.com/dealers/dealer/36094"
"36095","Rogers Toyota of Hermiston","1550 N. 1st Street","Hermiston","OR","97838","https://www.toyota.com/dealers/dealer/36095"
"36096","Kendall Toyota of Bend","61430 S. Hwy 97","Bend","OR","97702","https://www.toyota.com/dealers/dealer/36096"
"36097","Toyota of Portland on Broadway","55 NE Broadway Street","Portland","OR","97232","https://www.toyota.com/dealers/dealer/36097"
"36098","Toyota of Newport","3234 SW Coast Hwy. 101","Newport","OR","97365","https://www.toyota.com/dealers/dealer/36098"
"36099","Grants Pass Toyota","375 Redwood Highway","Grants Pass","OR","97527","https://www.toyota.com/dealers/dealer/36099"
"36100","Ron Tonkin Toyota","750 SE 122nd Avenue","Portland","OR","97233","https://www.toyota.com/dealers/dealer/36100"
"36102","Gresham Toyota","950 N.E. Hogan Drive","Gresham","OR","97030","https://www.toyota.com/dealers/dealer/36102"
"36103","Wilsonville Toyota","9155 Boeckman Road","Wilsonville","OR","97070","https://www.toyota.com/dealers/dealer/36103"
"36104","Columbia Gorge Toyota","1900 West 6th Street","The Dalles","OR","97058","https://www.toyota.com/dealers/dealer/36104"
"36105","Damian Lillard Toyota","3142 NE Doran Drive","McMinnville","OR","97128","https://www.toyota.com/dealers/dealer/36105"
"36106","Toyota of Gladstone","19375 SE McLoughlin Blvd.","Gladstone","OR","97027","https://www.toyota.com/dealers/dealer/36106"
"36107","Coos Bay Toyota","2001 North Bayshore Drive","Coos Bay","OR","97420","https://www.toyota.com/dealers/dealer/36107"
"37036","Krause Toyota","7702 Penn Drive","Breinigsville","PA","18031","https://www.toyota.com/dealers/dealer/37036"
"37056","Halterman's Toyota","1741 Paradise Trail","East Stroudsburg","PA","18301","https://www.toyota.com/dealers/dealer/37056"
"37065","Thompson Toyota","122 W. Swamp Road","Doylestown","PA","18901","https://www.toyota.com/dealers/dealer/37065"
"37066","Ardmore Toyota","219 E. Lancaster Avenue","Ardmore","PA","19003","https://www.toyota.com/dealers/dealer/37066"
"37067","Bennett Toyota","1951 Lehigh Street","Allentown","PA","18103","https://www.toyota.com/dealers/dealer/37067"
"37077","Performance Motors Toyota","4681 Penn Avenue","Sinking Spring","PA","19608","https://www.toyota.com/dealers/dealer/37077"
"37083","Lancaster Toyota","5270 Manheim Pike","East Petersburg","PA","17520","https://www.toyota.com/dealers/dealer/37083"
"37094","Joel Confer Toyota","120 East Clinton Avenue","State College","PA","16803","https://www.toyota.com/dealers/dealer/37094"
"37101","Sloane Toyota of Glenside","503 North Easton Road","Glenside","PA","19038","https://www.toyota.com/dealers/dealer/37101"
"37106","Rohrich Toyota","2020 West Liberty Avenue","Pittsburgh","PA","15226","https://www.toyota.com/dealers/dealer/37106"
"37109","Palmiero Toyota","16165 Conneaut Lake Road","Meadville","PA","16335","https://www.toyota.com/dealers/dealer/37109"
"37112","Del Toyota","2945 East Lincoln Highway","Thorndale","PA","19372","https://www.toyota.com/dealers/dealer/37112"
"37114","Conicelli Toyota","550 Ridge Pike","Conshohocken","PA","19428","https://www.toyota.com/dealers/dealer/37114"
"37118","South Hills Toyota","2403 Washington Road","Canonsburg","PA","15317","https://www.toyota.com/dealers/dealer/37118"
"37125","Faulkner Toyota","2425 Lincoln Highway","Trevose","PA","19053","https://www.toyota.com/dealers/dealer/37125"
"37126","Toyota of York","1885 Whiteford Road","York","PA","17402","https://www.toyota.com/dealers/dealer/37126"
"37127","Colonial Toyota","2600 West Pike Road","Indiana","PA","15701","https://www.toyota.com/dealers/dealer/37127"
"37132","Peruzzi Toyota","2601 N. Bethlehem Pike","Hatfield","PA","19440","https://www.toyota.com/dealers/dealer/37132"
"37134","Williams Toyota of Sayre","2468 Elmira Street","Sayre","PA","18840","https://www.toyota.com/dealers/dealer/37134"
"37135","Preston Toyota","1502 Wilmington Road","New Castle","PA","16105","https://www.toyota.com/dealers/dealer/37135"
"37138","Hanover Toyota","1830 Carlisle Pike","Hanover","PA","17331","https://www.toyota.com/dealers/dealer/37138"
"37142","Fiore Toyota","1000 S. Logan Boulevard","Hollidaysburg","PA","16648","https://www.toyota.com/dealers/dealer/37142"
"37148","Team Toyota of Glen Mills","1050 Baltimore Pike","Glen Mills","PA","19342","https://www.toyota.com/dealers/dealer/37148"
"37149","Bobby Rahal Toyota","6711 Carlisle Pike","Mechanicsburg","PA","17050","https://www.toyota.com/dealers/dealer/37149"
"37150","Team Toyota","746 E. Lincoln Highway","Langhorne","PA","19047","https://www.toyota.com/dealers/dealer/37150"
"37151","Laurel Toyota","933 Eisenhower Blvd.","Johnstown","PA","15904","https://www.toyota.com/dealers/dealer/37151"
"37152","Sloane Toyota of Philadelphia","1546 Cottman Avenue","Philadelphia","PA","19111","https://www.toyota.com/dealers/dealer/37152"
"37153","Koch 33 Toyota","3816 Hecktown Road","Easton","PA","18045","https://www.toyota.com/dealers/dealer/37153"
"37154","Tri County Toyota","15 D & L Drive","Limerick","PA","19468","https://www.toyota.com/dealers/dealer/37154"
"37155","Aubrey Alexander Toyota","1324 N. Susquehanna Trail","Selinsgrove","PA","17870","https://www.toyota.com/dealers/dealer/37155"
"37157","Diehl Toyota of Butler","266 Pittsburgh Road","Butler","PA","16002","https://www.toyota.com/dealers/dealer/37157"
"37158","Independence Toyota","730 Airport Road","Hazleton","PA","18202","https://www.toyota.com/dealers/dealer/37158"
"37161","Faulkner Toyota","3400 Paxton Street","Harrisburg","PA","17111","https://www.toyota.com/dealers/dealer/37161"
"37162","Spitzer Toyota","4710 William Penn Highway","Monroeville","PA","15146","https://www.toyota.com/dealers/dealer/37162"
"37164","Sloane Toyota of Malvern","593 Lancaster Avenue","Malvern","PA","19335","https://www.toyota.com/dealers/dealer/37164"
"37170","Stoltz Toyota of Dubois","860 Beaver Drive","Dubois","PA","15801","https://www.toyota.com/dealers/dealer/37170"
"37171","Motorworld Toyota","150 Motorworld Drive","Wilkes Barre","PA","18702","https://www.toyota.com/dealers/dealer/37171"
"37172","Conicelli Toyota of Springfield","860 Baltimore Pike","Springfield","PA","19064","https://www.toyota.com/dealers/dealer/37172"
"37174","North Hills Toyota","7401 McKnight Road","Pittsburgh","PA","15237","https://www.toyota.com/dealers/dealer/37174"
"37176","Toyota of Scranton","3400 North Main Avenue","Scranton","PA","18508","https://www.toyota.com/dealers/dealer/37176"
"37179","Bobby Rahal Toyota of Lewistown","425 Electric Avenue","Lewistown","PA","17044","https://www.toyota.com/dealers/dealer/37179"
"37181","Toyota of Greensburg","4964 Route 30","Greensburg","PA","15601","https://www.toyota.com/dealers/dealer/37181"
"37184","New Holland Toyota","524 West Main Street","New Holland","PA","17557","https://www.toyota.com/dealers/dealer/37184"
"37185","Baierl Toyota","19045 Perry Highway, Route 19","Mars","PA","16046","https://www.toyota.com/dealers/dealer/37185"
"37187","Ken Ganley Toyota","1110 Clairton Blvd.","Pleasant Hills","PA","15236","https://www.toyota.com/dealers/dealer/37187"
"37188","Bennett Toyota of Lebanon","2635 West Cumberland Street","Lebanon","PA","17042","https://www.toyota.com/dealers/dealer/37188"
"37189","Cochran Toyota","12204 Route 30","North Huntingdon","PA","15642","https://www.toyota.com/dealers/dealer/37189"
"37190","Mike Kelly Toyota of Uniontown","1 Mary Jane Wood Drive","Uniontown","PA","15401","https://www.toyota.com/dealers/dealer/37190"
"37191","Ciocca Toyota of Williamsport","203 Lycoming Mall Drive","Muncy","PA","17756","https://www.toyota.com/dealers/dealer/37191"
"37193","Heritage Toyota Harrisburg","6060 Allentown Blvd","Harrisburg","PA","17112","https://www.toyota.com/dealers/dealer/37193"
"37194","Brewer Airport Toyota","8900 University Blvd.","Moon Township","PA","15108","https://www.toyota.com/dealers/dealer/37194"
"37195","Toyota of Erie","5615 Peach Street","Erie","PA","16509","https://www.toyota.com/dealers/dealer/37195"
"37196","Kelly Toyota of Hamburg","41 Industrial Drive","Hamburg","PA","19526","https://www.toyota.com/dealers/dealer/37196"
"37198","Diehl Toyota of Hermitage","2757 E State Street","Hermitage","PA","16148","https://www.toyota.com/dealers/dealer/37198"
"37199","Jim Shorkey Toyota","7401 McKnight Road","Pittsburgh","PA","15237","https://www.toyota.com/dealers/dealer/37199"
"38024","Tarbox Toyota","3671 Quaker Lane","North Kingstown","RI","2852","https://www.toyota.com/dealers/dealer/38024"
"38025","Valenti Toyota","6 Langworthy Road","Westerly","RI","2891","https://www.toyota.com/dealers/dealer/38025"
"38026","Balise Toyota of Warwick","1400 Post Road","Warwick","RI","2888","https://www.toyota.com/dealers/dealer/38026"
"38029","Toyota of Smithfield","550 George Washington Hwy","Smithfield","RI","2917","https://www.toyota.com/dealers/dealer/38029"
"38030","Grieco Toyota","415 Taunton Avenue","East Providence","RI","2914","https://www.toyota.com/dealers/dealer/38030"
"38031","Langway Toyota of Newport","285 East Main Road","Middletown","RI","2842","https://www.toyota.com/dealers/dealer/38031"
"38032","Nucar Tarbox Toyota","3671 Quaker Lane","North Kingstown","RI","2852","https://www.toyota.com/dealers/dealer/38032"
"39046","Florence Toyota","2300 West Palmetto Street","Florence","SC","29501","https://www.toyota.com/dealers/dealer/39046"
"39068","Spartanburg Toyota","2450 Reidville Road","Spartanburg","SC","29301","https://www.toyota.com/dealers/dealer/39068"
"40009","Harr Toyota","4255 6th Avenue SE","Aberdeen","SD","57401","https://www.toyota.com/dealers/dealer/40009"
"40011","Billion Toyota","4101 W. 12th Street","Sioux Falls","SD","57106","https://www.toyota.com/dealers/dealer/40011"
"40017","Sharp Chevrolet-Toyota","1112 9th Ave SW","Watertown","SD","57201","https://www.toyota.com/dealers/dealer/40017"
"40020","Gateway Toyota","518 East Sioux Avenue","Pierre","SD","57501","https://www.toyota.com/dealers/dealer/40020"
"40021","Denny Menholt Toyota","1920 East Mall Drive","Rapid City","SD","57701","https://www.toyota.com/dealers/dealer/40021"
"40022","Capital City Toyota","518 East Sioux Avenue","Pierre","SD","57501","https://www.toyota.com/dealers/dealer/40022"
"4007","Toyota of Berkeley","2400 Shattuck Avenue","Berkeley","CA","94704","https://www.toyota.com/dealers/dealer/04007"
"4013","Hamer Toyota","11041 Sepulveda Blvd","Mission Hills","CA","91345","https://www.toyota.com/dealers/dealer/04013"
"4017","Jimmy Vasser Toyota","466 Soscol Avenue","Napa","CA","94559","https://www.toyota.com/dealers/dealer/04017"
"4022","Hanlees Hilltop Toyota","3233 Auto Plaza","Richmond","CA","94806","https://www.toyota.com/dealers/dealer/04022"
"4033","Cabe Toyota Long Beach","2849 Long Beach Blvd.","Long Beach","CA","90806","https://www.toyota.com/dealers/dealer/04033"
"4039","Modesto Toyota","4513 McHenry Avenue","Modesto","CA","95356","https://www.toyota.com/dealers/dealer/04039"
"4041","Frank Toyota","2400 National City Blvd","National City","CA","91950","https://www.toyota.com/dealers/dealer/04041"
"4042","Norwalk Toyota","11404 E Imperial Highway","Norwalk","CA","90650","https://www.toyota.com/dealers/dealer/04042"
"4051","Toyota Walnut Creek","2100 North Broadway","Walnut Creek","CA","94596","https://www.toyota.com/dealers/dealer/04051"
"4053","Toyota of Clovis","895 West Shaw Avenue","Clovis","CA","93612","https://www.toyota.com/dealers/dealer/04053"
"4056","Salinas Toyota","700 Auto Center Circle","Salinas","CA","93907","https://www.toyota.com/dealers/dealer/04056"
"4059","Northridge Toyota","19550 Nordhoff Street","Northridge","CA","91324","https://www.toyota.com/dealers/dealer/04059"
"4061","Toyota of San Bernardino","765 Showcase Drive North","San Bernardino","CA","92408","https://www.toyota.com/dealers/dealer/04061"
"4070","Freeman Toyota","2875 Corby Avenue","Santa Rosa","CA","95407","https://www.toyota.com/dealers/dealer/04070"
"4072","Hansel Toyota","1125 Auto Center Drive","Petaluma","CA","94952","https://www.toyota.com/dealers/dealer/04072"
"4075","Keyes Toyota","5855 Van Nuys Blvd","Van Nuys","CA","91401","https://www.toyota.com/dealers/dealer/04075"
"4076","Toyota of The Desert","68105 Kyle Road","Cathedral City","CA","92234","https://www.toyota.com/dealers/dealer/04076"
"4077","Folsom Lake Toyota","12747 Folsom Blvd.","Folsom","CA","95630","https://www.toyota.com/dealers/dealer/04077"
"4079","Miller Toyota of Anaheim","1331 N. Euclid Street","Anaheim","CA","92801","https://www.toyota.com/dealers/dealer/04079"
"4080","Penske Toyota of Downey","9136 E. Firestone Blvd","Downey","CA","90241","https://www.toyota.com/dealers/dealer/04080"
"4087","Toyota of Huntington Beach","18881 Beach Blvd.","Huntington Beach","CA","92648","https://www.toyota.com/dealers/dealer/04087"
"4088","San Francisco Toyota","3800 Geary Blvd","San Francisco","CA","94118","https://www.toyota.com/dealers/dealer/04088"
"4094","Bob Smith Toyota","3333 Foothill Blvd.","La Crescenta","CA","91214","https://www.toyota.com/dealers/dealer/04094"
"4095","Toyota of Poway","13631 Poway Road","Poway","CA","92064","https://www.toyota.com/dealers/dealer/04095"
"4096","Toyota of Whittier","14577 East Whittier Blvd.","Whittier","CA","90605","https://www.toyota.com/dealers/dealer/04096"
"4097","Larry H. Miller Toyota Lemon Grove","6800 Federal Boulevard","Lemon Grove","CA","91945","https://www.toyota.com/dealers/dealer/04097"
"4098","Michael Toyota","50 W. Bullard Avenue","Fresno","CA","93704","https://www.toyota.com/dealers/dealer/04098"
"41001","Capital Toyota","5808 Lee Hwy","Chattanooga","TN","37421","https://www.toyota.com/dealers/dealer/41001"
"4102","Toyota of Hollywood","6000 Hollywood Blvd.","Los Angeles","CA","90028","https://www.toyota.com/dealers/dealer/04102"
"41021","Roberts Toyota","1027 Nashville Highway","Columbia","TN","38401","https://www.toyota.com/dealers/dealer/41021"
"41030","Toyota of Kingsport","2525 East Stone Drive","Kingsport","TN","37660","https://www.toyota.com/dealers/dealer/41030"
"4104","Toyota Sunnyvale","898 W El Camino Real","Sunnyvale","CA","94087","https://www.toyota.com/dealers/dealer/04104"
"41041","Nashville Toyota North","2400 Gallatin Pike North","Madison","TN","37115","https://www.toyota.com/dealers/dealer/41041"
