"DateScraped","VIN","isTempVin","TempBuildWeek","isPresold","holdStatus","dealerCategory","dealerCd","DealerName","DealerCity","DealerState","DealerZip","distributorCd","year","bodyStyleDesc","extColor","intColor","PriceInvoice","PriceTotalMSRP","PriceAdvertised","Options","CarLink","DealerLink"
"06/27/2022","4T1S31AK3NU594956","False",,"False","DealerHold","Freight","19059","Toyota of Southern Maryland","Lexington Park","MD","20653","TMNA","2022","SE HYBRID SEDAN","White","Ash SofTex? [softex]",,"34138",,"Convenience Package, Hybrid, Cold Weather Package, PREFERRED OWNER'S PORTFOLIO, Door Edge Guards[installed_msrp], 50 State Emissions, Power tilt/slide moonroof, Audio Upgrade Package, All-Weather Floor Liner Package[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AK3NU594956/detail","https://www.toyota.com/dealers/dealer/19059"
"06/27/2022","4T1S31AK0NU595059","False",,"False","DealerHold","Allocated","37125","Faulkner Toyota","Trevose","PA","19053","TMNA","2022","SE HYBRID SEDAN","Blueprint","Black SofTex??[softex]",,"33985",,"Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, PREFERRED OWNER'S PORTFOLIO, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Hideaway Cargo Net[installed_msrp], Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package, Alloy Wheel Locks [installed_msrp], Trunk LED Light Bulb[installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AK0NU595059/detail","https://www.toyota.com/dealers/dealer/37125"
"06/27/2022","4T1S31AK9NU595061","False",,"False","DealerHold","Freight","18038","783 Portland Road","ME","Ira Toyota Saco","04072","TMNA","2022","SE HYBRID SEDAN","Celestial Silver Metallic","Black SofTex??[softex]",,"34465",,"Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Cold Weather Package, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Dual USB Power Port (Rear Only)[installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package","https://guest.dealer.toyota.com/v-spec/4T1S31AK9NU595061/detail","https://www.toyota.com/dealers/dealer/18038"
"06/27/2022","4T1S31AK0NU595174","False",,"True","DealerHold","Freight","20019","Toyota of Watertown","Watertown","MA","2472","TMNA","2022","SE HYBRID SEDAN","White","Ash SofTex? [softex]",,"34465","34465","Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Cold Weather Package, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Dual USB Power Port (Rear Only)[installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package","https://guest.dealer.toyota.com/v-spec/4T1S31AK0NU595174/detail","https://www.toyota.com/dealers/dealer/20019"
"06/27/2022","4T1S31AK7NU595320","False",,"False","DealerHold","Freight","20148","Ira Toyota of Orleans","Orleans","MA","2653","TMNA","2022","SE HYBRID SEDAN","White","Ash SofTex? [softex]",,"34465",,"Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Cold Weather Package, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Dual USB Power Port (Rear Only)[installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package","https://guest.dealer.toyota.com/v-spec/4T1S31AK7NU595320/detail","https://www.toyota.com/dealers/dealer/20148"
"06/27/2022","4T1S31AK1NU595359","False",,"False","DealerHold","Freight","16061","Frankfort Toyota","Frankfort","KY","40601","TMNA","2022","SE HYBRID SEDAN","Midnight Black Metallic","Black SofTex??[softex]",,"34138","36138","Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Cold Weather Package, Door Edge Guards[installed_msrp], 50 State Emissions, Power tilt/slide moonroof, Audio Upgrade Package","https://guest.dealer.toyota.com/v-spec/4T1S31AK1NU595359/detail","https://www.toyota.com/dealers/dealer/16061"
"06/27/2022","4T1S31AK8NU595360","False",,"True","DealerHold","Freight","04726","West Coast Toyota of Long Beach","Long Beach","CA","90806","TMNA","2022","SE HYBRID SEDAN","Blueprint","Black SofTex??[softex]",,"33836",,"Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Dual USB Power Port (Rear Only)[installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package","https://guest.dealer.toyota.com/v-spec/4T1S31AK8NU595360/detail","https://www.toyota.com/dealers/dealer/04726"
"06/27/2022","4T1S31AK5NU595378","False",,"False","DealerHold","Freight","06040","Colonial Toyota","Milford","CT","6460","TMNA","2022","SE HYBRID SEDAN","Midnight Black Metallic","Black SofTex??[softex]",,"34092",,"Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package, Alloy Wheel Locks [installed_msrp], ","https://guest.dealer.toyota.com/v-spec/4T1S31AK5NU595378/detail","https://www.toyota.com/dealers/dealer/06040"
"06/27/2022","4T1S31AK3NU595475","False",,"True","DealerHold","Freight","20087","Woburn Toyota","Woburn","MA","1801","TMNA","2022","SE HYBRID SEDAN","White","Black SofTex??[softex]",,"34465",,"Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Cold Weather Package, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Dual USB Power Port (Rear Only)[installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package","https://guest.dealer.toyota.com/v-spec/4T1S31AK3NU595475/detail","https://www.toyota.com/dealers/dealer/20087"
"06/27/2022","4T1S31AKXNU595490","False",,"False","DealerHold","Freight","31200","Bob Johnson Toyota","Rochester","NY","14623","TMNA","2022","SE HYBRID SEDAN","Midnight Black Metallic","Black SofTex??[softex]",,"33911",,"Blind Spot Monitor (BSM) [bsm], Carpet Mat Package[installed_msrp], Convenience Package, Hybrid, Door Edge Guards[installed_msrp], Rear Bumper Appliqu? (Black)[installed_msrp], 50 State Emissions, Mudguards [installed_msrp], Power tilt/slide moonroof, Audio Upgrade Package, Alloy Wheel Locks [installed_msrp]","https://guest.dealer.toyota.com/v-spec/4T1S31AKXNU595490/detail","https://www.toyota.com/dealers/dealer/31200"
